OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
NALMS,North American Lake Management Society,"NALMS-C50.952,-119.67",Adams Lake,Lake,GPS-Unspecified,,,,,,50.9520000000,-119.6700000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C50.96639,-120.11778",Sullivan Lake,Reservoir,GPS-Unspecified,,,,,,50.9663900000,-120.1177800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C50.9833,-120.1167",Knouff Lake,Other-Surface Water,GPS-Unspecified,,,,,,50.9833000000,-120.1167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.03417,-120.13639",Badger Lake,Lake,GPS-Unspecified,,,,,,51.0341700000,-120.1363900000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.0989,-121.2628",Loon Lake,Lake,GPS-Unspecified,,,,,,51.0989000000,-121.2628000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.1,-119.97",Forest Lake,Reservoir,GPS-Unspecified,,,,,,51.1000000000,-119.9700000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51,-120",French,Lake,GPS-Unspecified,,,,,,51.0000000000,-120.0000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51,-121.8",Kelly Lake,Lake,GPS-Unspecified,,,,,,51.0000000000,-121.8000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.28,-119.79333",East Barriere Lake,Lake,GPS-Unspecified,,,,,,51.2800000000,-119.7933300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.3083,-121.8",Big Bar Lake,Lake,GPS-Unspecified,,,,,,51.3083000000,-121.8000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.31667,-120.36667",Caverhill Lake,Lake,GPS-Unspecified,,,,,,51.3166700000,-120.3666700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.33444,-119.84333",North Barriere Lake,Lake,GPS-Unspecified,,,,,,51.3344400000,-119.8433300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.3683,-121.0444",Pressey Lake,Lake,GPS-Unspecified,,,,,,51.3683000000,-121.0444000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.435,-120.13083",Dunn Lake,Lake,GPS-Unspecified,,,,,,51.4350000000,-120.1308300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4434,-120.7035",Eugene,Lake,GPS-Unspecified,,,,,,51.4434000000,-120.7035000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.45014,-121.11669",Watch Lake,Lake,GPS-Unspecified,,,,,,51.4501400000,-121.1166900000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.45406,-120.50238",Birch Lake,Lake,GPS-Unspecified,,,,,,51.4540600000,-120.5023800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4561,-120.706",Knight Lake,Lake,GPS-Unspecified,,,,,,51.4561000000,-120.7060000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4645,-120.6587",Whitley Lake,Lake,GPS-Unspecified,,,,,,51.4645000000,-120.6587000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4651,-120.629",West Twin lake,Lake,GPS-Unspecified,,,,,,51.4651000000,-120.6290000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4656,-120.7287",Burn Lake,Lake,GPS-Unspecified,,,,,,51.4656000000,-120.7287000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.467,-120.503",Wood Lake,Lake,GPS-Unspecified,,,,,,51.4670000000,-120.5030000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4711,-120.6941",Webb,Lake,GPS-Unspecified,,,,,,51.4711000000,-120.6941000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4739,-120.4932",Phinetta,Lake,,,,,,,51.4739000000,-120.4932000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.4833,-120.5667",Lac Des Roches,Lake,GPS-Unspecified,,,,,,51.4833000000,-120.5667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.50028,-120.62583",Little Lac des Roches,Lake,GPS-Unspecified,,,,,,51.5002800000,-120.6258300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.50306,-120.12833",Hallamore Lake,Lake,GPS-Unspecified,,,,,,51.5030600000,-120.1283300000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.513,-120.735",Bridge Lake,Lake,GPS-Unspecified,,,,,,51.5130000000,-120.7350000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.5196,-120.828",Roe,Lake,GPS-Unspecified,,,,,,51.5196000000,-120.8280000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.5229,-120.8988",Sheridan Lake,Lake,GPS-Unspecified,,,,,,51.5229000000,-120.8988000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.5303,-120.6669",Otter Lake,Lake,GPS-Unspecified,,,,,,51.5303000000,-120.6669000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.5457,-102.6675",Good Spirit Lake,Lake,GPS-Unspecified,,,,,,51.5457000000,-102.6675000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,11,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.5514,-120.982",Fawn,Lake,GPS-Unspecified,,,,,,51.5514000000,-120.9820000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.575,-124.0458",Tsuniah Lake,Lake,GPS-Unspecified,,,,,,51.5750000000,-124.0458000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.5861,-120.1133",Horse Lake,Lake,GPS-Unspecified,,,,,,51.5861000000,-120.1133000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.6248,-120.893",Higgins Lake,Lake,GPS-Unspecified,,,,,,51.6248000000,-120.8930000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.6306,-120.8478",Sulphurous Lake,Lake,GPS-Unspecified,,,,,,51.6306000000,-120.8478000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.6517,-120.05587",Dutch Lake,Lake,GPS-Unspecified,,,,,,51.6517000000,-120.0558700000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.654,-120.83551",Hathaway Lake,Lake,GPS-Unspecified,,,,,,51.6540000000,-120.8355100000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.6725,-120.7886",Deka Lake,Lake,GPS-Unspecified,,,,,,51.6725000000,-120.7886000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.733,-121.4",Sepa Lake,Lake,GPS-Unspecified,,,,,,51.7330000000,-121.4000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.7425,-121.3544",108 Mile Lk,Lake,GPS-Unspecified,,,,,,51.7425000000,-121.3544000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.7912,-124.7302",Sapeye Lake,Lake,,,,,,,51.7912000000,-124.7302000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.8,-121.6",Lac La Hache,Lake,GPS-Unspecified,,,,,,51.8000000000,-121.6000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.8,-124.7",Horne (Twin) Lake,Other-Surface Water,GPS-Unspecified,,,,,,51.8000000000,-124.7000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.8,-124.7041",Horn Lake,Lake,,,,,,,51.8000000000,-124.7041000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.8219,-121.5434",Lac La Hache,Lake,Lake Size=>500 acres; Actual Size=5685 Acres; GNIS=-1;,,,,,,51.8219000000,-121.5434000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.8333,-121.0667",Ruth Lake,Lake,GPS-Unspecified,,,,,,51.8333000000,-121.0667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.9121,-124.3890",Eagle Lake,Lake,,,,,,,51.9121953200,-124.3890534000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.9167,-130.5833",Chimney Lake,Lake,GPS-Unspecified,,,,,,51.9167000000,-130.5833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.9333,-124.007",Tatla Lake,Lake,GPS-Unspecified,,,,,,51.9333000000,-124.0070000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C51.95,-122",Felker,Lake,GPS-Unspecified,,,,,,51.9500000000,-122.0000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.1114,-119.301",Eleanor Lake,Lake,GPS-Unspecified,,,,,,52.1114000000,-119.3010000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.1167,-122.067",Williams Lake,Lake,GPS-Unspecified,,,,,,52.1167000000,-122.0670000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.2,-125.3167",Charlotte Lake,Lake,GPS-Unspecified,,,,,,52.2000000000,-125.3167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.24,-121.7625",Rose Lake,Reservoir,GPS-Unspecified,,,,,,52.2400000000,-121.7625000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.281257,-121.398",Starlike Lake,Lake,GPS-Unspecified,,,,,,52.2812570000,-121.3980000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.28323,-121.35",Green Lake,Lake,GPS-Unspecified,,,,,,52.2832300000,-121.3500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.35,-123.22",Puntzi Lake,Lake,GPS-Unspecified,,,,,,52.3500000000,-123.2200000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.37,-121.3",Horsefly Lake,Lake,GPS-Unspecified,,,,,,52.3700000000,-121.3000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.3821,-121.8382",Big Lake,Lake,,,,,,,52.3821000000,-121.8382000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.4,-122.3",Mcleese Lake,Reservoir,GPS-Unspecified,,,,,,52.4000000000,-122.3000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.4167,-122.3",McLeese Lake,Other-Surface Water,GPS-Unspecified,,,,,,52.4167000000,-122.3000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.42,-122.07",Tyee Lake,Lake,GPS-Unspecified,,,,,,52.4200000000,-122.0700000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.5167,-121.8667",Opheim lake,Lake,GPS-Unspecified,,,,,,52.5167000000,-121.8667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.5498659,-121.6527528",Bootjack Lake,Lake,GPS-Unspecified,,,,,,52.5498658990,-121.6527528000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.554644,-121.607043",Polley Lake,Lake,GPS-Unspecified,,,,,,52.5546440000,-121.6070430000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C52.9833,-122.95",Puntchesakut Lake,Lake,GPS-Unspecified,,,,,,52.9833000000,-122.9500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.034,-122.65",Bouchie Lake,Other-Surface Water,GPS-Unspecified,,,,,,53.0340000000,-122.6500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.0756,-122.55395",Dragon Lk,Lake,GPS-Unspecified,,,,,,53.0756000000,-122.5539500000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.083,-122.45",Ten Mile,Lake,GPS-Unspecified,,,,,,53.0830000000,-122.4500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.0879,-121.5941",Jack O' Clubs Lake,Lake,,,,,,,53.0879000000,-121.5941000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53,-123",Milburn Lk,Lake,GPS-Unspecified,,,,,,53.0000000000,-123.0000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.5923,-125.092",Francois Lake,Lake,GPS-Unspecified,,,,,,53.5923000000,-125.0920000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.6,-105.9",Emma,Lake,GPS-Unspecified,,,,,,53.6000000000,-105.9000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,11,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.6,-108.9833",Turtle Lake,Lake,GPS-Unspecified,,,,,,53.6000000000,-108.9833000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,11,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.7103,-122.8562",Nadsilnich Lk,Lake,GPS-Unspecified,,,,,,53.7103000000,-122.8562000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.85,-114.22",Nakamun,Other-Surface Water,GPS-Unspecified,,,,,,53.8500000000,-114.2200000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,01,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.872,-123",West Lake,Other-Surface Water,GPS-Unspecified,,,,,,53.8720000000,-123.0000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.8793,-123.5696",Cluculz Lake,Lake,,,,,,,53.8793080000,-123.5696820000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.9061,-124.1469",Nulki Lake,Lake,,,,,,,53.9061000000,-124.1469000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.9173,-122.5419",Tabor Lake,Lake,GPS-Unspecified,,,,,,53.9173000000,-122.5419000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.95,-114.33",Lac La Nonne,Other-Surface Water,GPS-Unspecified,,,,,,53.9500000000,-114.3300000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,01,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C53.9833,-131.75",Prospect,Lake,GPS-Unspecified,,,,,,53.9833000000,-131.7500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.0167,-123.1167",Ness Lake,Lake,GPS-Unspecified,,,,,,54.0167000000,-123.1167000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.050,-123.0179",Eena Lake,Lake,,,,,,,54.0502517300,-123.0179784000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.067,-124.8",Fraser Lake,Other-Surface Water,GPS-Unspecified,,,,,,54.0670000000,-124.8000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.0722,-123.008",Nukko Lake,Lake,GPS-Unspecified,,,,,,54.0722000000,-123.0080000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.075,-125.6",Tchesinkut Lake,Other-Surface Water,GPS-Unspecified,,,,,,54.0750000000,-125.6000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.0983,-122.30528",Eaglet Lake,Lake,GPS-Unspecified,,,,,,54.0983000000,-122.3052800000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.2833,-122.6667",Summit Lake,Lake,GPS-Unspecified,,,,,,54.2833000000,-122.6667000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.3672,-128.55",Lakelse Lake,Lake,GPS-Unspecified,,,,,,54.3672000000,-128.5500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.6561,-126.9256",Round Lake,Lake,GPS-Unspecified,,,,,,54.6561000000,-126.9256000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.70822,-100.51364",Reed Lake,Lake,GPS-Unspecified,,,,,,54.7082200000,-100.5136400000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,03,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.7129,-127.0358",Tyhee lake,Lake,GPS-Unspecified,,,,,,54.7129000000,-127.0358000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.7431,-127.1603",Seymour Lake,Lake,GPS-Unspecified,,,,,,54.7431000000,-127.1603000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C54.8242,-127.2062",Kathlyn lake,Lake,GPS-Unspecified,,,,,,54.8242000000,-127.2062000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C55.5167,-120.0155",Swan Lake,Lake,GPS-Unspecified,,,,,,55.5167000000,-120.0155000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C55.8333,-121.75",Moberly,Lake,GPS-Unspecified,,,,,,55.8333000000,-121.7500000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C56.3361,-120.9873",Charlie Lake,Lake,GPS-Unspecified,,,,,,56.3361000000,-120.9873000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,02,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,"NALMS-C57.5,-106.5",Cree,Lake,GPS-Unspecified,,,,,,57.5000000000,-106.5000000000,,,,GPS-Unspecified,UNKWN,,,,,,,CA,11,,,,,,,,,,,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-0 0 4,St. Regis 004 Sesi Mitchell,River/Stream,,04150306,,,,,45.0008672900,-74.6400367300,,,,Unknown,UNKWN,,,,,,,CA,,,,,,,,,,,,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-ADMA,Adams Marina,River/Stream,,,,,,,45.0202300000,-74.5900000000,,,,GPS-Unspecified,WGS84,,,,,,,CA,10,,,,,,,,,,,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-MCAWP,MCA Water Plant,River/Stream,,,,,,,45.0049900000,-74.6515000000,,,,GPS-Unspecified,WGS84,,,,,,,CA,10,,,,,,,,,,,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,River/Stream,,04150306,,,,,45.0015500000,-74.6399000000,,,,GPS-Unspecified,WGS84,,,,,,,CA,10,,,,,,,,,,,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-STLR,St. Lawrence River at St. Regis Island Beach,River/Stream,,,,,,,45.0133900000,-74.6291400000,,,,Unknown,UNKWN,,,,,,,CA,10,,,,,,,,,,,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-STRI,St. Regis Island,River/Stream,,,,,,,45.0309200000,-74.6080000000,,,,GPS-Unspecified,WGS84,,,,,,,CA,10,,,,,,,,,,,STORET
TECK_AMERICAN,Teck American Incorporated,TECK_AMERICAN-KIKOMUN,Lake Koocanusa West of Kikomun Park,Reservoir,,17010101,,,,,49.2200000000,-115.2400000000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,CA,02,,,,,,,,,,,STORET
TECK_AMERICAN,Teck American Incorporated,TECK_AMERICAN-RG_BORDER,Lake Koocanusa u/s of border,Reservoir,,17010101,,,,,49.0148000000,-115.1758000000,,,,GPS-Unspecified,NAD83,,,,,,,CA,02,,,,,,,,,,,STORET
TECK_AMERICAN,Teck American Incorporated,TECK_AMERICAN-RG_DSELK,Lake Koocanusa downstream of the Elk River.,Reservoir,,17010101,,,,,49.1507000000,-115.2581000000,,,,GPS-Unspecified,NAD83,,,,,,,CA,02,,,,,,,,,,,STORET
TECK_AMERICAN,Teck American Incorporated,TECK_AMERICAN-RG_ER,Lake Koocanusa near the mouth of the Elk River; non-permit,Reservoir,,17010101,,,,,49.1676000000,-115.2446000000,,,,GPS-Unspecified,NAD83,,,,,,,CA,02,,,,,,,,,,,STORET
TECK_AMERICAN,Teck American Incorporated,TECK_AMERICAN-RG_GC,Lake Koocanusa near the mouth of Gold Creek; non-permit,Reservoir,,17010101,,,,,49.0660000000,-115.2076000000,,,,GPS-Unspecified,NAD83,,,,,,,CA,02,,,,,,,,,,,STORET
